Стоимость,Модель,Город,Пробег,Объём двигателя,Возраст мотоцикла,Коробка (код),Тактность (код),Подача топлива (код),Топливо_бензин,Топливо_газ,Топливо_дизель,Топливо_электро,Город_Другое,Город_Ленинградская область,Город_Москва,Город_Московская область,Город_Прочие города миллионники,Город_Санкт-Петербург,Бренд_Benelli,Бренд_CFMoto,Бренд_Ducati,Бренд_Harley-Davidson,Бренд_Honda,Бренд_Indian,Бренд_Kawasaki,Бренд_MV Agusta,Бренд_Royal Enfield,Бренд_Suzuki,Бренд_Triumph,Бренд_Yamaha,Бренд_Другое
380000,Yamaha TW 225,Владивосток,15071.0,225,20,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Yamaha WR 450F,Томск,38.0,450,22,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Kawasaki ER-6n,Усть-Илимск,34000.0,650,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Honda CB 400,Петропавловск-Камчатский,40000.0,400,17,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Honda VF 750 Magna,Владивосток,23000.0,750,27,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Yamaha YZF 600,Красноярск,66208.0,599,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,BMW F 650 GS,Владивосток,20000.0,650,23,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Suzuki GSR 600,Бийск,48000.0,600,17,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000,Honda CRF 250L,Владивосток,41373.0,250,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Yamaha FZS 1000,Владивосток,120000.0,1000,22,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Ducati Monster S4R,Омск,18000.0,996,20,,1,,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000,Honda Acty Truck,Омск,92000.0,599,26,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Kawasaki Ninja 250R,Курган,30901.0,250,17,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,BMW R 1100 RT,Иркутск,73644.0,1100,26,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Yamaha YZF-R6,Омутинское,36500.0,600,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Kawasaki Ninja 400,Уссурийск,52121.0,400,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Yamaha Dragstar / V-Star / XVS,Омск,32000.0,400,24,0,,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Honda CBR 1100XX,Хабаровск,,1100,28,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,BMW F 650 GS Dakar,Владивосток,43673.0,650,23,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Suzuki VZ 800 Desperado,Ставрополь,39000.0,800,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000,Yamaha FZ,Барнаул,47000.0,600,24,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Kawasaki ZZR 1200,Прокопьевск,48000.0,1164,23,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Kawasaki KDX 200,Чита,16000.0,200,35,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Kawasaki KLX 250S,Нижнеудинск,24000.0,250,17,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Benda Funrider 125,Томск,0.0,125,1,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Suzuki DR-Z 400S,Благовещенск,100.0,400,25,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000,Honda CRF 250R,Южно-Сахалинск,3000.0,250,9,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Kawasaki Ninja ZX-10 Tomcat,Тогучин,43000.0,1000,30,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Yamaha TDM 850,Урай,68000.0,850,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Honda CBR 250RR,Владивосток,22500.0,250,6,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Иж Юпитер 3,Красноярск,1500.0,347,49,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Honda ST 1100,Южно-Сахалинск,95000.0,1100,30,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Yamaha YZ 250F,Новосибирск,9999.0,250,11,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Ducati 1199 Panigale R,Симферополь,1.0,,1,1,,,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
380000,Honda CRF 110F,Владивосток,0.0,110,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Yamaha TDM 850,Иркутск,47320.0,850,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Suzuki Bandit,Кемерово,34000.0,1200,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000,Husqvarna TE 250,Находка,,250,11,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,BMW K 1200 GT,Артём,34653.0,1200,23,0,,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Kawasaki ER,Калуга,38300.0,650,19,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Suzuki SFV 400 Gladius,Владивосток,27500.0,399,12,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000,Kawasaki Ninja 400,Владивосток,22000.0,400,7,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Kawasaki Z 250,Новокузнецк,6500.0,249,11,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Honda CRF 450R,Улан-Удэ,1.0,450,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Yamaha FZS 600,Белореченск,47000.0,600,24,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Honda CB 400SF VTEC-2,Барнаул,56700.0,400,22,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Suzuki GSF 600 Bandit,Белгород,27400.0,600,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
380000,Kawasaki ER-6F,Питкяранта,43000.0,650,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
380000,Yamaha FZS 1000,Комсомольск-на-Амуре,31000.0,998,24,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Hasky F8,Иркутск,600.0,450,3,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Koshine KN320,Уссурийск,110.0,320,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
380000,Yamaha Dragstar / V-Star / XVS,Барнаул,,400,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
380000,Honda XL 1000V Varadero,Комсомольск-на-Амуре,34000.0,996,25,0,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
380000,Kawasaki Ninja 250,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Иркутск,20987.0,250,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
383000,BMW G 310 R,Биробиджан,21500.0,313,8,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
384000,Honda Steed 600,Николаевск-На-Амуре,40000.0,600000,34,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
384000,Kawasaki Ninja 400R,Владивосток,18328.0,399,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000,Honda CRF 450X,Находка,,450,16,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,KTM 390 Duke,Краснодар,42000.0,373,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385000,KTM 300 EXC,Уссурийск,,300,12,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385000,Yamaha YZF-R25,Екатеринбург,18000.0,249,8,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385000,Honda CBR 250R,Новосибирск,42411.0,250,9,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,Kawasaki Ninja 400R,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Уссурийск,12297.0,400,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000,Ducati Multistrada 1100,Владивосток,36744.0,1100,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
385000,Yamaha TDM 900,Владивосток,92197.0,900,20,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385000,Honda CB 750,Хабаровск,51234.0,750,20,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,Yamaha YZF-R3,Омск,22000.0,300,9,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385000,Yamaha Dragstar / V-Star / XVS,Красноярск,34000.0,399,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
385000,Honda ST 1100,Владивосток,59551.0,1085,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,KTM 450 EXC,Комсомольск-на-Амуре,5000.0,450,11,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385000,Kawasaki KLX 250,Владивосток,25055.0,249,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000,Honda CBR 919RR,Находка,66000.0,919,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,Kawasaki Ninja 400,Владивосток,1.0,399,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000,Kawasaki Ninja 400,Уссурийск,42000.0,400,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000,BMW R 1150 R,Владивосток,37461.0,1150,24,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385000,Suzuki GSR 600,Находка,59700.0,600,19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385000,Suzuki Djebel 250,Уссурийск,17000.0,250,21,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385000,Suzuki GSF 1200S Bandit,Хабаровск,50850.0,1200,19,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385000,KTM 200 Duke,Новосибирск,33619.0,200,12,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385000,Honda CBR 400R,Уссурийск,15800.0,400,10,0,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,Honda CRF 450X,Екатеринбург,25.0,450,17,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,Kawasaki Ninja 400R,Владивосток,13000.0,400,11,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
385000,Suzuki RF 900R,Старая Русса,59550.0,937,28,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385000,Suzuki Djebel 250,Уссурийск,30000.0,250,23,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
385000,Aprilia Pegaso 650,Челябинск,29000.0,652,21,,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
385000,Honda VTR 1000F,Саяногорск,50000.0,995,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
385000,Suzuki Bandit,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Владивосток,10665.0,1200,19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
387500,Kawasaki KLX 250,Хабаровск,30000.0,250,9,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
387500,Yamaha WR 250F,Хабаровск,1.0,250,20,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
388000,Progasi Hardcore 450,Новоалтайск,150.0,450,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
388888,Kawasaki ZZR 1200,Чита,51600.0,1100,33,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
389000,Yamaha WR 400F,Красноярск,7927.0,400,26,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389000,KTM 390 Duke,Владивосток,16900.0,373,9,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
389000,Yamaha YZF-R3,Новосибирск,0.0,,1,,,,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
389999,Yamaha TDM 850,Иркутск,52000.0,850,27,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Ducati Multistrada 1000 DS,Хабаровск,8786.0,992,22,,1,,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
390000,Kawasaki KX 250F,Вилючинск,10.0,250,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Suzuki VS 1400 Intruder,Владивосток,45000.0,1400,31,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Procida K42 NC450,Бийск,0.0,48,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Honda CRF 250X,Петропавловск-Камчатский,1500.0,250,16,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,KTM 250 SX-F,Владивосток,100.0,250,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Honda CRF 250L,Биробиджан,11000.0,250,12,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Kawasaki Ninja 400R,Владивосток,21869.0,399,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Honda XL 600V,Екатеринбург,46925.0,583,29,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Kawasaki Ninja 400R,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Владивосток,5874.0,399,14,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Honda CBR 1000RR Fireblade,Новороссийск,250000.0,1000,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Yamaha XVS 400,Владивосток,28000.0,400,28,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,BMW F 650 GS Dakar,Красноярск,49000.0,650,25,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Yamaha WR 250F,Хабаровск,1000.0,250,17,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Honda CRF,Спасск-Дальний,14000.0,250,11,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda CBR 400R,Омск,30000.0,400,12,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Yamaha YZ 250F,Новосибирск,5.0,250,11,,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Bajaj Pulsar NS 200,Новосибирск,0.0,200,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Honda VFR 800,Ярославль,71000.0,800,23,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Bajaj Pulsar NS 200,Новосибирск,0.0,200,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Honda SL 230,Новосибирск,344.0,250,26,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Bajaj Dominar 250,Владивосток,1.0,248,3,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Suzuki GSR 400,Кудиново,43000.0,400,18,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Kawasaki Versys 650,Уссурийск,,650,13,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Bajaj Pulsar NS 200,Нерчинск,0.0,200,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Yamaha XT 250,Свободный,30224.0,250,11,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Bajaj Dominar 400,Омск,20000.0,400,7,,,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Yamaha TT-R,Курагино,20000.0,250,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Suzuki GSF 1200S Bandit,Уссурийск,34178.0,1200,19,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Kawasaki Ninja 400,Владивосток,26000.0,399,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Kawasaki Ninja ZX-6R,Владивосток,31000.0,600,27,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Yamaha YZ 250F,Симферополь,3000.0,250,15,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Roliz Cross-3,Владивосток,0.0,250,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Honda CB 1300,Находка,,1300,24,,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda CRF 250L,Благовещенск,16000.0,250,13,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Kawasaki Ninja 400R,Москва,15000.0,400,14,,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Honda CBR 1000RR Fireblade,Горно-Алтайск,40000.0,1000,21,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda CRF 250L,Якутск,18000.0,250,13,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,KTM 350 SX-F,Ирбит,68.0,350,10,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Yamaha TDM 850,Иркутск,268000.0,850,26,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Honda CBR 600F4i,Кемерово,,600,23,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Suzuki DR-Z 400SM,Новосибирск,29049.0,398,21,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Suzuki SV 1000S,Владивосток,35029.0,996,22,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Kawasaki Ninja 250R,Омск,8000.0,250,7,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Kawasaki KLX 250,Владивосток,18000.0,250,15,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Kawasaki Ninja 250R,Иркутск,2.0,249,13,0,,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Honda CB 400SF VTEC-3,Новокузнецк,43682.0,400,18,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Suzuki VS 1400 Intruder,Саяногорск,15000.0,1398,30,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Kawasaki Z 1000,Улан-Удэ,55000.0,1000,22,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Regulmoto Thor 400,Челябинск,2750.0,400,2,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Suzuki SFV 650 Gladius,Москва,55600.0,649,16,0,1,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Avantis Enduro 300 Pro Carb Premium ARS,Новокузнецк,641.0,300,5,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Yamaha Virago XV 1100,Нижний Новгород,50912.0,1100,30,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Kawasaki ZR-7S,Екатеринбург,37731.0,738,24,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Yamaha FZ1,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Владивосток,38000.0,1000,19,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Suzuki Djebel 250,Магдагачи,25000.0,250,18,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
390000,Honda CRF 450R,Благовещенск,,450,15,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Kawasaki KX 450F,Красноярск,,450,14,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
390000,Honda CB 400SS,Новосибирск,17600.0,400,19,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda XR 400,Маслянино,5555.0,400,25,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda CBR 600F,Кызыл,65900.0,600,22,,,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda Steed 600,Омск,11200.0,600,31,,1,,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Yamaha XT 250,Благовещенск,21000.0,250,10,,1,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,KTM 390 Duke,Япония<!-- --> <!-- -->→<!-- --> <!-- -->Владивосток,14951.0,390,7,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Yamaha TT-R 250,Находка,1256.0,250,28,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,BRZ X6,Петропавловск-Камчатский,0.0,300,2,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
390000,Honda CB 600F Hornet,Краснодар,38000.0,600,23,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Yamaha WR 450F,Находка,,450,16,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
390000,Honda CRF 250L,Спасск-Дальний,23000.0,250,13,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Honda CRF 450X,Находка,,450,13,,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
390000,Suzuki RMX 250,Уссурийск,12897.0,250,29,,0,,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
